אלון אלון אני מעריץ ענק שלך עם תוכל להמליץ לי על פלפון טוב עד 1500שקלים אני יותר מאשמחתודה,🥰
חתיכת סרטון!! שאפו אלון! הפתיח הצחיק אותי,🤣
אלון יא מלך אין לי אינסטגרם או משהו לדבר איתך אז אני פונה אליך פהאני רוצה לקנות טלפון במחיר של עד 2000 שקלים חשוב לי אנדרואיד לא אייפוןאני צלם במקצועי חשוב לי מאוד מערך הצילום והמעבדאשמח אם תתן לי את הטלפון שישמש אותי ברמה הכי גבוהה לנתונים שהבאתי לךכמו תמיד כיף לצפות בסרטונים שלך!שבת שלום,💪
אלון יא מלך אין לי אינסטגרם או משהו לדבר איתך אז אני פונה אליך פהאני רוצה לקנות טלפון במחיר של עד 2000 שקלים חשוב לי אנדרואיד לא אייפוןאני צלם במקצועי חשוב לי מאוד מערך הצילום והמעבדאשמח אם תתן לי את הטלפון שישמש אותי ברמה הכי גבוהה לנתונים שהבאתי לךכמו תמיד כיף לצפות בסרטונים שלך!שבת שלום,✌️
אחלה חולצה ,💪
הרמה ממש עלתה  כל הכבוד!!!,😲
איזה חולצה של ריק ומורטי ,😍
יקרררררראוהב אותך אלון,😮
יקרררררראוהב אותך אלון,👏
מחכה לסקירה על גלאקסי ווטש 5,🙏
סרטון מהמםעכשיו לחזור לעשות פודקאסטים,😝
איזה מלך  אלוןןןןןן מת עליך סרטון מניו יורק!!,👑
סקירה LG C2 מבחינת !! ,👏
מאכזב לראות שאין שום שינוי מהותי בדורותסקירה מעולה ושאפו על המהירות,👍
אני כל-כך מעריך את זה שאתה טס פאקינג לניו יורק כל שנה בשביל לצלם לנו ראשון !ֶ אתה מלך אלון באמת (מקווה שאתה שם עד היציאה של האייפון 14ֶ⁠),☺️
תותח אחלה סרטון כמו תמיד ,🙏
פגז,🔥
כול הכבוד לך אתה מלך אין עליך אלון מעריכים את כול מה שאתה עודה בשבילנו,❤️
אחלה סרטון ! עזרתי לי עם יותר מידע על הטלפון ועל המידע לקנות אחרי הA51 את הflip 4 ,👍
תותח סרטון פגז ונראה שהפעם היה שווה לטוס ,🔥
תותח סרטון פגז ונראה שהפעם היה שווה לטוס ,😅
אפילו העלת לפני MKBHD!תמיד אמרתי שאתה ה MKBHD הישראלי,😏
מקווה שבעדכון הבא יהיה אפשרי להפעיל את כניסת ה 35 ממ מאז האייפון 7 גמורים לגמרי שם באפל,🤦🏼
צד אחד רציתי שיראו מלא זמן כבר את האחוזי הסוללה כי זה היה מעצבן שכל הזמן צריך היה לגלול למעטה כדי לראות כמה סוללה נשארה באייפון וצד שני כבר התרגלתי לגלול למעלה ולראות כמה סוללה נשארה באייפון לא יודע מוזר לי לא יודע אם זה טוב או רע,🤣
צד אחד רציתי שיראו מלא זמן כבר את האחוזי הסוללה כי זה היה מעצבן שכל הזמן צריך היה לגלול למעטה כדי לראות כמה סוללה נשארה באייפון וצד שני כבר התרגלתי לגלול למעלה ולראות כמה סוללה נשארה באייפון לא יודע מוזר לי לא יודע אם זה טוב או רע,❤️
מסתבר שאני רואה כל סרטון פעמיים כי אני עוקב אחריך בכל הפלטפורמות ,😉
אפליסטים: יש סוף סוףאנשים שמשתמשים באנדרואיד: ,😐
אלון אני אוהב לצפות בסרטונים שלך מאוד תנסה להעשות סקירה על IONIQ 5 החשמלית החדשה! ,🙏
סקירה אמיתית ונכונה מנסיון ,👍
אחלה של סרטון!!!רק עצה שלי תשים סגיר או משהו אחרי הסרטון אנימציה או משהו כזה כדי לא לגמור את הסרטון בבום כמו נגיד עכשיואבל זאת התלונה היחידה שלי הסרטונים שלך,😉
סרטון מדהים! תודה על ההסבר המפורט אשמח אם תוכל לסקר עוד רכבים מועיל ומאוד מעניין! ,😄
אחלה סקירה!13:00 לגבי הסטייה מהנתיביש שני סוגי מערכות הקשורות לסטייה מנתיב1 בקרת שמירה על נתיב - זו בקרה ששומרת עלייך במרכז הנתיב קבוע ממש כאילו אדם נוהג ברכב2 תיקון סטייה מנתיב - כמו שזה נשמע הרכב לא ישמור על מרכז הנתיב ויתקן את הסטייה שלך במקרה וסטיתזו בקרה שנועדה לעזרה במקרה של היסח דעת קל בנהיגה וזה לרוב אגרסיבי בכדי שתתעורר ותתרחק מכל היסח דעת כמו טלפון ילדים וכו…,😁
אחלה סרטון לא מכיר את ג׳ילי - אחרי שראיתי - קניתי עוד מניות טסלה  just sayin,🤷🏼‍♂️
אוו מגניב אני שמח שאתה מתחיל לחזור למכוניות,❤
אוו מגניב אני שמח שאתה מתחיל לחזור למכוניות,😉
אוו מגניב אני שמח שאתה מתחיל לחזור למכוניות,😃
אוו מגניב אני שמח שאתה מתחיל לחזור למכוניות,👍
תוסיף בבקשה אופציה לכתוביות ,🙏
אהבתי מאוד תמשיך! סקירה נהדרת ואתה מעביר את התחושות שלך הכי טוב שאפשר במילים ממש הרגשתי את זה ותמיד אעדיף לראות סקירה שלך מאשר הסקירות רכב שאנחנו מכירים כיום ,🙏🏻
לא מחפש רכב ובכל זאת אתה פשוט עושה את זה כ&quot;כ מעניין ,🙌
לא מחפש רכב ובכל זאת אתה פשוט עושה את זה כ&quot;כ מעניין ,❤️
פתיח מדהים ,😍
אלון מת עליך ועל הסרטונים שלךבבקשה תעשה עוד סרטונים על מכוניות חשמליות מאוד אוהב את התחוםמלך,👑
בקיצקוץ הרכב לא להיט  אבל הסרטון כן סרטון מעולה העריכה מעולה וכמו תמיד נהנתי מאוד,💥
בקיצקוץ הרכב לא להיט  אבל הסרטון כן סרטון מעולה העריכה מעולה וכמו תמיד נהנתי מאוד,🫠
תשמע סקירה זה שהבחנת בעניין של הבלימה של המנוע שכל פעם צריך לכוון מחדששאפואבל חסרון גדול שלא הבחנתה בו הטעינה המהירה בגילי לא מספיק מהירה כמו שמקובל 250/150 הטעינה שלה היא 75 קילוואטמאוד איטי לטעינה מהירה,🔥
יצא לי לראות הרבה סקירות אתה וצביקה מקבוצת קופר דיל פשוט הכי תותחים ששמעתיאם אפשר לבקש סקירה של 3 סוגי רכב חשמליים שנגישים גם במחיר דוגמת Aiways/geely/mg as ev ובעצם לעשות השוואה מה הכי טוב ומשתלם בעיניך תודה מראש ,🙏
יצא לי לראות הרבה סקירות אתה וצביקה מקבוצת קופר דיל פשוט הכי תותחים ששמעתיאם אפשר לבקש סקירה של 3 סוגי רכב חשמליים שנגישים גם במחיר דוגמת Aiways/geely/mg as ev ובעצם לעשות השוואה מה הכי טוב ומשתלם בעיניך תודה מראש ,❤
כמו שאמרת בסרטון קודם לצלם בחוץ נראה פשוט מדהים צבעים טובים תאורה טובה הסרטון נראה פשוט טוב!,🔥
אחלה סרטון רק להבא חשוב לדבר גם עם בטיחות לא פחות חשוב ,😉
איזה מגניב בטירוף וסרטון מהמם,😘
המוקם שאני נמצא בוא אחד המלוכלכים אני הולך להיות עשיר,🤑
איזה אפליקציה זבל… אגב הם לא חשבו שהם מתאימים את זה לישראלים? פה זה לא אירופה ישראלים מספיק תחמנים כדי לקחת זבל מהביתלזרוק בחוץ ולצלם את עצמם אוספים אותו בשביל הנקודות (וברצינות: יוזמה טובה וצילום ועריכה ממש טוביםאלון עשיתי לייק לסרטון),😂
כפרה על קלין קוין ועליך ,❤
סרטון מדהים ואפליקציה פצצה לא סתם אלון בחר לעשות עליה סרטון כפיים ,👏
ואווו ,😍
ואווו ,👌🏼
אני חשבתי כבר על הרעיון הזה וזה ממש מבאס בשבילי שזה קיים…,😰
אני מתגעגע לזקן הארוך,😖
אני מתגעגע לזקן הארוך,😭
אלון אני מת על הערוץ שלך תמשיך ככה ,🔥
רמה של חו&quot;לסקירה מעולה ,🔥
היי תגיד יש פלאפון חדש של נוקיה winner הוא הולך להימכר בארץ? ואם כן מה המחיר המשוער שיימכר? אשמח לתשובה בבקשה,🙏
אחלה סקירה כרגיל תודה על הכנות שנתת כי היה לי צד לקנות אותה וכנראה אני יקנה את הפוקו f4 אז תודהואממ איפה היית בקסריה הראשונה? איזה הופעה? (פתאום אתה אומר לי אודיה,😂
אחלה סקירה כרגיל תודה על הכנות שנתת כי היה לי צד לקנות אותה וכנראה אני יקנה את הפוקו f4 אז תודהואממ איפה היית בקסריה הראשונה? איזה הופעה? (פתאום אתה אומר לי אודיה,😉
מחר אני קונה איייפון se ושום דבר לא יעצור אותי מלקנות אייפון,👈
מחר אני קונה איייפון se ושום דבר לא יעצור אותי מלקנות אייפון,😍
האנדרואיד שמעוצב הכי טוב כי הוא מעוצב כמו אייפון ברור שהוא נראה הכי טוב,💪
הפס למטה של האייפון,😍
רק אני שמתי לב שהוא שיפר את העריכה ?דרך אגב סקירה מטורפתת ,🔥
אני בתור סאונדמן בבדיקה של מיקרופונים יתחיל לומר ”אם 1 אם 2” ,😅
גרעיני כפרה עליך( )איפה הסרטון על הטלפון של נופינג?,👑
אחלה סרטוןןןמה עם הנוטינגגגאני ממש רוצה לקנות אותו,😂
סקירה מטורפת  סרטון ענק מלך ,👑
סקירה מטורפת  סרטון ענק מלך ,🔥
סקירה מטורפת  סרטון ענק מלך ,😍
אלון אני רואה כל סרטון שלך וכל סרטון שלך מעולה ונותן את כל מה שצריך לדעת על פריט מסויםתודה רבה לך עזרת לי ברכישת דברים רבים ,❤️
אלון אני רואה כל סרטון שלך וכל סרטון שלך מעולה ונותן את כל מה שצריך לדעת על פריט מסויםתודה רבה לך עזרת לי ברכישת דברים רבים ,😊
כן פשוט תדפוק אותו על השולחן,🤷‍♂️
סוף סוך טלפון לחולי אפילפסיה,❤️
אני יוותר בליקנות את המכשיר המשונה הזה,😮‍💨
המכשיר נראה כמו עוד קשקוש שלא שווה שקל הסרטון טוב ,😃
עוד פלאפון שום דבר חדש ,🤷🏻‍♂️
תעשה סקירה מלאה אלון ,💥
לא מאמין זריז אתה ,😳
לא מאמין זריז אתה ,🤓
לא מאמין זריז אתה ,🤩
אין על הסקירות שלךאיתך מאז ה18k ,😍
אין על הסקירות שלךאיתך מאז ה18k ,❤
היה אחלה לייב אלון יא תותח !! תודה על ההשקעה,🙏🏻
היה אחלה לייב אלון יא תותח !! תודה על ההשקעה,❤️
היה אחלה לייב אלון יא תותח !! תודה על ההשקעה,😁
הושק כבר חדש לא רלוונטי יותר ,😂
יש לי בדיוק את הטלפון הזה,😁
אני אמור לקבל את המכשיר הזה ממש בשעה הקרובה עשית לי את היום,💪🏼
מחכה נורא לסקירה חדש בנושא האייפון 14 האמת מי שאני יחסית מאמין בו בחול זה זון אוף טאצ אבל מחכה ממש לסקירה שלך מתקרבת לאייפון 14 ובכלל לדברים החדשים של אפל,👑
זה יותר טוב מהפוקו אף שלוש?תודה ורני חולה על הסרטונים שלך,🔥
קניתי זוג מכשירים של הדגם כזה להורים שלי לכבוד יום הנישואין שלהם! הם סופר אהבו את המכשיר בעיקר הטעינה המהירה!! הייתי בהלם מקצב הטעינה המהירה הזאת ואלון היקר כמו תמיד סקירה מהממת,🔥
קניתי זוג מכשירים של הדגם כזה להורים שלי לכבוד יום הנישואין שלהם! הם סופר אהבו את המכשיר בעיקר הטעינה המהירה!! הייתי בהלם מקצב הטעינה המהירה הזאת ואלון היקר כמו תמיד סקירה מהממת,👏🏽
היי אלון מנצל את זה שזה סרטון על שיאומי אז אין לו הרבה תגובות אבל אתה חייב לעשות סרטון של המדריך האולטימטיבי לבחירת מצלמה!!! חייב חייב חייב חייב… (לא בגלל שאני מחפש מצלמה אני מבקש בשביל חבר וזה גם יתפוס מלא חשיפה),🙄
גמרתה אותי עם ה 5G ,😂
אחלה סקירה כמו בדרך כלל ,❤
יא מלךרציתי לבקש ממך אם אתה יכול לעשות סירטון על הסמרטפון של אלון מסק,❤
לייק לפני צפייה כרגיל ,🥵
לייק לפני צפייה כרגיל ,👌
סקירה לעיניין ,‼️
נזכרת לעשות עליו סקירה,😂
היידה אלון אח בכיררר אין כמו הסקירות שלך,❤️
היידה אלון אח בכיררר אין כמו הסקירות שלך,🔥
אלון סקירה מצוינת כל הכבוד ,👏
אלון סקירה מצויינת אהבתי מאוד את החשיבה מאחורי כל הרקעים זה ממש מוסיף לאיכות הסרטון  המשך כך אין עלייך! ,💪
אלון סקירה מצויינת אהבתי מאוד את החשיבה מאחורי כל הרקעים זה ממש מוסיף לאיכות הסרטון  המשך כך אין עלייך! ,👍
אחלה סרטון כמו תמידנשמח מאד אם תעשה עוד תוכן על שיאמי ,🔥
אחלה סרטון כמו תמידנשמח מאד אם תעשה עוד תוכן על שיאמי ,🥇
אחלה סרטון כמו תמידנשמח מאד אם תעשה עוד תוכן על שיאמי ,⚡
אין על הסירטונים שלךאיזה אוזניות של אפל אתה ממליץ לקנות עכשיו?,❤️
יש לי רדמי נוט 9,😅
סירטון מדהים כמו תמידיש לי שאלה האם עדיין כדי לקנות את האיירפודס פרו?,❤️
איזה קטע שגם בתמונה המסך של האייפון שבור ,😂
יש לך ביטקוין?,😯
לא ‏ ‏קראטה את השאלה שלי :( (לא בקטע רע ),😝
שמח שאתה מתגרה בנו עם הפלייסטישן 5 ברקע שם ,😉
אלוף! מצטרף לבקשה לסרטון הדרכה בPinalCut למתחילים,🙏
וואי אלון סרטון פגז אחי אשמח לסרטון על דיסני פלוס יעזור לי מאוד אוהב אותך מלך ושמח שאתה מקבל מוטיבציה מהתגובות החמות תמשיך ככה אח ,❤️
מלךךךךךך,👑
אלון אם אפל יוציאו רכב היה לו windows ? ,😂
תקציר של הפודקאסט אבל כל מה שאתה עושה תמיד מעניין,❤
מחזיק הרבה אצבעות,😂
איזה סרטון טוב נהניתי מכל רגע,🥰
הבעיה הכי גדולה של האנושות שנגמרת הסוללה של המצלמה באמצע רק טוב לך ולעם ישראל,🤣
חולה על ‏הסירטונים ‏שלך ,😁
באמת ניראת טלויזיה מדהימהתתחדש אלון אחי! ,🙂
באמת ניראת טלויזיה מדהימהתתחדש אלון אחי! ,👍
אתה יודע איך מסירים את הiOS 16אנו לא רוצה אותו בטלפון שלי,🥺
סרטון מעולה קודם כל תגבי המסכי קולנוע בגלילות יש מסך onyx שהוא חווית הקולנוע הכי טוב בארץ ברמה של oled ממליץ לך לבדוק ,😊
היי אני מתחיל ערוץ גיימינג למשחקי vr אם תוכלו להצטרף לבדוק ולתמוך בערוץ רק כדי לתת לו את הבוסט ההתחלתי ממש אודה למי שיכול ואתחיל להעלות לייב סטריימס מהקווסט 2 ,🙏
הכי חשוב הסרט של ספיידרמן אין דרך הביתה ,😵‍💫
רשאית כל תודה על הסקירה!שנית כמה זמן אחריות ועל מה לא שמעתי עם אמרת,🤔
וואו אלון אוהב אותך יש לך סרטונים מעולים בבקשה תענה מחכה לכל סרטון שלך מתי תעלה סקירה על הגלקסי טאב s8 אולטרה?והאם תוכל לעשות סקירה גם על הטלוויזיה הכי טובה של סמסונג?,🔥
אלון כל הסרטונים שלך מצויינים וטובים ואני אשמח נורא עם תעשה סרטון הדרכה על השלט של mini3 pro ואיך מורידים לפלאפון בבקשה אני מתחנן (מי שאיתי שיתן לייק),😔
אלון כל הסרטונים שלך מצויינים וטובים ואני אשמח נורא עם תעשה סרטון הדרכה על השלט של mini3 pro ואיך מורידים לפלאפון בבקשה אני מתחנן (מי שאיתי שיתן לייק),🙏
אלון כל הסרטונים שלך מצויינים וטובים ואני אשמח נורא עם תעשה סרטון הדרכה על השלט של mini3 pro ואיך מורידים לפלאפון בבקשה אני מתחנן (מי שאיתי שיתן לייק),😭
גם רם תעשה ביקורת על בצל אני יראה פשוט תותח ,😍
סרטון איכותי כמו תמיד אבל יש לי שאלה אתה משחק פורטנייט?,💪
סרטון איכותי כמו תמיד אבל יש לי שאלה אתה משחק פורטנייט?,👍
אלון גרעיני - Alon Garini Cool !! Like !! ,🤓
אלון גרעיני - Alon Garini Cool !! Like !! ,🖤
אלון גרעיני - Alon Garini Cool !! Like !! ,😽
אלון גרעיני - Alon Garini Cool !! Like !! ,🥳
אלון גרעיני - Alon Garini Cool !! Like !! ,🧐
Arrow ברקע,👍🏻
סרטון מטורף אלון!  סקירה מעולה!,❤️
אלון=,👑
Halo פצצה ,🔥
תתחדש אוהב אותך ,❤️
למחיר מיוחד ב NordVPN https://nordvpncom/Gariniבבקשה כנסו זה עוזר לערוץ! ,❤️
החולצה גרעיני,🥵
תודה רבה ממש עזרת לי,🙏
אתה היוצר תוכן הכי טוב מכול היוצרים תוכן שמשתייכים ליצור תוכן של דיגיטל תמשיך עוד הקטעים המצחיק שאתה מכניס בין הקטעים אתה פשוט אלוף,🔥
תעשה גם על סמסונג ,🙏
אלון!!! הלוואי ותצליח להשיג Nothing phone ולעשות סקירה עליו ,🙏🏻
וואי עשית מנגינה קצת עצובה,😂
אלון הורדת ממני את כל הדאגות לאייפון 14 ,😃
אחי שמע שהתוכן שלך מושקע רצח,🔥
התוכן הכי טוב ביוטיוב ישראל ,😁
שלום אלון רציתי לבקש ממך שתעשה סרטון איך להפעיל את הקראה הקולית במקלדת של סמסונג בטלפון בבקשה ? אוהבה אותך ימלך ,❤
אחלה סרטון ,🤙
פשוט תודה ,❤️
קח אותי לדוגמה: יש לי iPhone X  ואני מחכה ומתכנן לקנות את ה iPhone 14 pro max החלפתי לפני חודשיים את הבטרייה ב iPhone X שלי ותאמין או לא זה לא עשה את אורך החיים של ה iPhone שלי ליותר טוב בין הסיבות העיקריות שאני מחכה ורוצה את ה iPhone 14 pro max הם:1 - Promotion 120HZ2 - always on display 3 - השינוי המיוחל של ה Notch4 - חיי בטרייה יותר טובים5 - הגיע הזמן להתחדש ,😜
קח אותי לדוגמה: יש לי iPhone X  ואני מחכה ומתכנן לקנות את ה iPhone 14 pro max החלפתי לפני חודשיים את הבטרייה ב iPhone X שלי ותאמין או לא זה לא עשה את אורך החיים של ה iPhone שלי ליותר טוב בין הסיבות העיקריות שאני מחכה ורוצה את ה iPhone 14 pro max הם:1 - Promotion 120HZ2 - always on display 3 - השינוי המיוחל של ה Notch4 - חיי בטרייה יותר טובים5 - הגיע הזמן להתחדש ,😅
אופס נפלתי על הטלויזיה -300אלף,😀
קצת מוזר לי שהפסים הקטנים עשויים מפלסטיק ,😵
אתה בכל מקרה תצטרך לשים אותה במקום שיכיל אותה בגודל המלא שלה אז למה?אם זה היה 10000 שקל או 20000 באופן מאוד גבולי אולי הייתי מבין אבל 300000?! תעשה לי טובה ,🙄
 באלי,😒
 באלי,😱
תבוא אלמד אותך לשחק פאבג&#39;י טוב יותר ,😆
חיכיתי לזה הרבה זמן רץ לקנות ,😍
מה זה הפתיח קול של ביבי,😅
אתה יכול בבקשה לעשות השוואה בין ה-redmagic 7 ל-asus rog phone? אני לא יודע מה ה-asus rog phone האחרון 3/4/5/6,🤣
חיכיתי ל&quot;בייי&quot; בסוף הסרטון והוא לא הגיע סתאאם אחלה סקירה כמו תמיד מעריץ ,🥺
חיכיתי ל&quot;בייי&quot; בסוף הסרטון והוא לא הגיע סתאאם אחלה סקירה כמו תמיד מעריץ ,🥰
אתה יכול לעשות סרטון על פיקסל 7 אוהב אותך,❤️
אלון סרטון פגז איזה מכשיר יותר חזק מבחינת כוח עיבוד האייפון 13 פרו מקס או הראדמאגיק 7 ?,🔥
תודה אלון על הסקירה המקצועית אהבתי ממש את הפתיח ,🙃
תודה אלון על הסקירה המקצועית אהבתי ממש את הפתיח ,👍
סרטון מדהים,🔥
סירטון מעולה כמו תמידואלון ה &quot;בייי&quot;בסוף הסירטון חסרררר,💚
סרטון מדהים מעניין בטירוףשרופה עליך,🙀
סרטון מדהים מעניין בטירוףשרופה עליך,🔥
סרטון מדהים מעניין בטירוףשרופה עליך,😱
אחלה סרטון מנש אהבתי את המכשיר החדש של הגיימרים עיצוב דיי מרשים מאוד יפה רק עכשיו אני מבין למה הs22אולטרה שלי מתחמם לי לפעמים יש לך אולי עצה מה אפשר לעשות עם זה שזה יתחמם פחות ?,🥰
אלון תוכל לעשות סירטון על גיימינג במק אגב סירטון אש כמו תמיד ,🔥
הרגע ראיתי את המכשיר הזה בגו מובייל ,😂
סרטון אש כמו תמיד!  סקירה מדהימה  אתה אלוף :) תודה על סרטונים מושקעים אלון ,👏🏼
סרטון אש כמו תמיד!  סקירה מדהימה  אתה אלוף :) תודה על סרטונים מושקעים אלון ,🔥
סרטון אש כמו תמיד!  סקירה מדהימה  אתה אלוף :) תודה על סרטונים מושקעים אלון ,❤️
סרטון אש כמו תמיד!  סקירה מדהימה  אתה אלוף :) תודה על סרטונים מושקעים אלון ,👌🏼
סרטון אש כמו תמיד!  סקירה מדהימה  אתה אלוף :) תודה על סרטונים מושקעים אלון ,👑
אני אוהב את הערוץ שלך יאח ,❤️
היי אלון בגלל שאתה סוקר הרבה טלפונים בהרבה מחירים שונים (midrange flagship) אשמח אם תוכל לעשות סוג של סיכום של הטלפונים השנה עם הדעה שלך איזה טלפון הכי מומלץ לקנות בכל קטגוריה ,🙂
אלוף!!אבל איפה ה״בייייי״ בסוף הסרטון? ,🤣
סרטון מעולה כרגיל אוהב את התוכן שלך ,🚀
אלוף תמיד מחכה לתכנים שלך,❤️
אפל משחררים מקבוק פרו &quot;חדש&quot; כשבפועל הוא מ 2016 ,🤡
ואוווו אלון יא תותח אחלה סיכום אני חושב שהכי מגניב והכי רלוונטי זה iOS 16 פשוט מטורף אבללל אלון איפה הבייייי ,😭
מצטער שלא הייתי אלון  עכשיו סיימתי לצפות בסרטון המדהים שלך!  וכרגיל אתה מגניב רצח וסקירה פשוט טובה תותח,😮
מצטער שלא הייתי אלון  עכשיו סיימתי לצפות בסרטון המדהים שלך!  וכרגיל אתה מגניב רצח וסקירה פשוט טובה תותח,🥺
