אני מתתת רחלי המלכה ,😂
אני מתתת רחלי המלכה ,👑
פיפי,😂
אשכרה אמרת דברים כאלה? ,😂
כמעט התקבל  חבל שעל רצח אין התיישנות ,🤣
כמעט התקבל  חבל שעל רצח אין התיישנות ,😇
עלה על עליכם ,😂
אני חושבת שאת צריכה להשאיר לי את הטרולינג ,😂
אבנר גבריהו ,👑
יותר מדי אנשים מכירים אותך רחלי זה כבר לא הולך,😂
חחחח נותן כיף,😂
מתתי,😂
זה זה זה שיחה אמיתית?? את רצינית?,😂
לא טל מוסרי יש לו תדמית של בגידה ,😂
היא יותר מדי מפורסמת כולם עולים עלייה,😅
את הדבר הכי טוב בתקופת הקורונה,😂
טוב שלא קרה כלום לחוש המישוש,😂
טוב שלא קרה כלום לחוש המישוש,😜
למה עזבת את החפרנים!? ,😥
איזה מזכירה אדישה,😁
אנייי בוכההההה היא פשוטטט טובה!!,😂
אנייי בוכההההה היא פשוטטט טובה!!,❤
פשוט מושלם!,🤣
שנון בהחלט! הזנב בסוף הרג אותי  ,☣️
שנון בהחלט! הזנב בסוף הרג אותי  ,☢️
עבדו ב-ע&#39;!!!! מושלם ,🙏
אאה אני מתה חחח ,😂
אני רק מדמיינת אותו הולך לאנשים ברחוב ואומר להם שהם שומו ,😂
דוד ביטן סובל ממומואיות ,😂
גאוני!התקשורת האכזרית והפוליטיקלי קורקט של היום ,😂
נחנקתייייי,😂
מודה על היום שהתחלתי להיחשף לתכנים של רחלי ,🤣
לא אני מתה,😂
לא אני מתה,🤣
חחחחחח,😂
לייק 600 ,😋
לייק 600 ,😛
לייק 600 ,😃
כמה חיכיתי,🥰
רחלי עוד מעט יום הולדת שלך את מוזמנת לחגיגה ברוטשילד 22 כמו כל שנה,😂
אעלק: בוריס וייןבוריס ויין גם לך,😂
עשית לי את היוםםםםםםם!!!! ,😆
גנץ זה רובין ,😂
רחלי את גדולה,😂
רחלי את גדולה,❤️
מתתת ,😂
אני רואה כולנו התמכרנו אחרי הסרטון של יום כיפור ,🤣
לולה עלייךךל,😂
צריך לרשום את הסרטונים שלך תחת הקטגוריה &quot;התעללות בבני אדם&quot;,😂
קוראים לי איתי בן חיים כמו אבישי,😂
וואו זה היה בזבוז מושלם של זמן!!! לא רוצה להגיד חרא טהור אבל וואו  גדול!,😂
וואו זה היה בזבוז מושלם של זמן!!! לא רוצה להגיד חרא טהור אבל וואו  גדול!,🤣
מת ,😂
גדול,🤣
הי יש לי עמוד ביוטיוב! ( העמוד הזה )אני עורכת שעות!! ולא מקבלת הערכה!!כל מי שרואה את התגובה הזאת תצפו בעמוד שלי ואם תאהבו תעקבו,🙏
הי יש לי עמוד ביוטיוב! ( העמוד הזה )אני עורכת שעות!! ולא מקבלת הערכה!!כל מי שרואה את התגובה הזאת תצפו בעמוד שלי ואם תאהבו תעקבו,😰
אני מבחריין ואנו לא עשירים בכלל  אין לנו כסף אל תנסי,😂
ואייייייי אני בוכה פה!!!!! איזה לא נורמלים!!! איזה פאדיחות ועוד לא הגענו לשם פיזית להראות את הפרצוף היפה שלנו,😂
מסכן חאלד את היום הזה הוא יזכור לעוד הרבה שנים,😂
הם מתחרטים עכשיו על הסכם השלום,😂
אני בוכה מזה כל פעם מחדשששש,😂
איזו נשמההההה,😂
משהו יודע אם השיחה אמיתית או שעשו אותה בכוונה ,🤔
&quot;המכתב בן זונה&quot; מתתתתתת   ,🤣
&quot;המכתב בן זונה&quot; מתתתתתת   ,😆
את האמת החברה שלה ,🤬
איך אתם עושים את האנימציה,😄
מי הבן אדם שהוסיף את הקטע האחרון?,🤣
זה מושלם,🖤
וואי ענק ,😂
וואי זה מעולה,😂
גדולה את אהה את אהה מממ למה את אההה ממ למה אהה את אההה גדולה ?! ,😂
ביבי היחיד בסדרה שיש לו אף ,😂
גדול תוסיפי תרגום באנגלית,💓
חשבתי שכל התגובות האלו מוגזמות ולא נחוצות ואז ראיתי את הסוף,😹
מה הקטע עם השמות?!,😹
&quot;פעם שלישית&quot; ,😂
רחל רוטנר את פשוט תותחית⁦⁩⁦⁩,❣️
חחחח ,😂
מאיפה השיחה הזאת !?!?,🤣
וואי האזעקה ברקע עוד שניה רצתי לממד ,😂
מחופש לשכן  אני מתתתתת ,😂
אין על הבן של צילה,😍
אבל הבן של צילה ממש נחמד,😔
חחח הרג אותי הקטע עם את רוצה להכניס אותם למיטה,😂
נשבעת הכי טוב עד עכשיו,😂
נשבעת הכי טוב עד עכשיו,😋
נשבעת הכי טוב עד עכשיו,😍
אוי נקרעתי מצחוק,🤣
אני מנסה להבין אם זה יפה -ו?תעשי את זה זה עוד הפעםוואו איזה טירוף סרטון שווה ,😂
יש לי פיפייי ,😂
חרטא ד&#39;ברטה אמונת דת משה גנדלף ודמבלדור ,🤣
שאלה לי זה שיחות אמיתיות? התקשרתם לחנויות לפיקוד העורף וזה? ,😅
איכ איזו סוטה ,🤮
איכ איזו סוטה ,🤢
אז ככה הצילו את האירווויזיון ,😳
&quot;אתה תאכל את המלקי מאדרפאקר פיופיופיו!&quot;,😂
תגובה מספר 69 ,😏
אמלה מסתובבת רוצחת במדינה ,😂
מגעיייללל!!!,🤬
זה טוב מדייייי,😂
מה זה,😂
יואו אני נגמר פה שעה כבר צוחק מהסרטונים האלה  פשוט ענק,😂
את גאוןן,😂
את גאוןן,❤️
כתוב שם יס,🤣
אמאלה אני עובד בתור נציג שירות לקוחות ברגע שהייתה לי מישהי כזאת על הקו דבר ראשון הייתי צוחק לה בפנים דבר שני הייתי מבקש לנתק את השיחה איתה איך אפשר לקחת את זה באמת ברצינות?!,😂
אמאלה אני עובד בתור נציג שירות לקוחות ברגע שהייתה לי מישהי כזאת על הקו דבר ראשון הייתי צוחק לה בפנים דבר שני הייתי מבקש לנתק את השיחה איתה איך אפשר לקחת את זה באמת ברצינות?!,🤣
אמלה בכיתי מצחוק,😂
אני פשוט בוכה פה מצחוק ,😂
אני מת ,😂
וואי איזה חמודה הנציגה ,😂
זה פרצוף שדורש מכות!,😂
אני בכיף הייתי אומר לילד למשל ככה יש לטאה בטבע הנה הלטאה שספיידרמן נלחם איתה ומוסיף עוד כל מיני שטויות הרי זו קייטנה בשביל הילדים אז להוסיף שקר קטן לא יהרוג אף אחד חחחח,😄
אני בכיף הייתי אומר לילד למשל ככה יש לטאה בטבע הנה הלטאה שספיידרמן נלחם איתה ומוסיף עוד כל מיני שטויות הרי זו קייטנה בשביל הילדים אז להוסיף שקר קטן לא יהרוג אף אחד חחחח,😅
קורע,😂
קורע,😅
שאני גרה באשדוד ,😃
חה חה חה זה מצחיק,😂
אתה האשדוד מכולם,🎵
חחחח גאוני,😂
הטרלה ענקית ,😂
שיבוא היום בקרוב שארבעתכם תכנסו לכנסת ולממשלה ,❤️
אם מישהו ייצא מההצגה הומוחחחח ,🤣
איזו שיחה פאקד-אפ ,😅
ניסיתם להוציא אותן לא בסדר בכוח לא הלך לכן,🤪
מבוא חורון ,🥳
איזה איש מקסים,🌺
אני בוכה מצחוק,😂
איזה חמוד שהוא חזר להודיע שתמרי יצא לא הציור הכי טוב שלו חצי ראש,😂
קול של ראש ארגון פשע אמאל&#39;ה!!! ,⚡
מה זכינו ביום אחדדד לכל הטוב הזה מלא סרטונים,😂
מצחיק ההתחלה עם החניות נכים בכניסה,😂
נפטרתי ,😂
סרטון חמודוגם השוטר חמוד,😂
הוא ממשששש נחמדדדד,🥺
וואיי,😂
וואיי,🤣
ווואו את ווואוווו פליז תמשיכי,🙏🏻
כשהוא אומר לה בסוף בהצלחה ,💀
דחוף לאשפוז,😂
להעביר אותו לעזה,🤣
את גאון,😂
&quot;מי שמאמין בניסים הוא רואה את הדרדסים&quot; (אייל גולן) ,🤣
מי שמאמין בניסים הוא רואה את הדרדסיםגדול,🤣
מי שמאמין בניסים הוא רואה את הדרדסיםגדול,😅
איזה מביך זה היה,😅
בוככהה,😂
טוב הרגע נחשפתי לסרטונים שלך ואני פחות מתחברת לקונספט של מתיחות בטלפון אבל הסרטונים שלך מעבר לזה-את פשוט גאון!!,😂
מעולם לא צחקתי ככה מסרטון,😂
וואי ענק ,🤣
אני לא נושמתתת,😂
חחחחחענקק,😂
זה לא זהב ולא יהלומיםזה הפלוצים של יולי אדלשטיין! ,😂
מושלם,😹
גדול,😂
* נחנקת * ,😹
גאוני,😂
יש אנשים שמתפרנסים מקקי נוזלי ונזלת מדממת,🐍
זה זהב ויהלומים מה שקורה פה,😂
חחחח פרסומת לאתר פורנו צ&#39;אק,😂
ואללה טירוףאלוף,😱
״אני לא חושב שאתה צריך את זה״ חחחחחחחחחחח,😂
מצחיק שאומר לו אני חושב שאתה לא צריך ואז הוא עונה קח,😂
מצחיק ,😂
הרגת,🤣
ביבי גאון  או בעצם הוא מקבל החלטה שגויה?קבוצת ״תשאל עורך דין״ הוקמה כדי לשנות את פני היעוץ המשפטי בישראלבתקופה קשה זו המיזם הזה יכול לעזור להרבה מאוד אנשים לקבל עזרה ולכן נבקש את עזרתכם לשתף!אנו מעניקים יעוץ משפטי בחינם במקרים רבים וביניהם:בעיות בעבודה בגלל הקורונה חוזה שכירות חדש קניית או מכירת בית קניית או מכירת עסק גירושים ומזונות לשון הרע זכויות יוצריםכמו כן נפעל במקרה והמעסיק פיטר אותך שלא כדין או אם הטיסה שלך עוכבה או בוטלהנוכל לסייע גם במקרה של דו&quot;ח תנועה תפיסת סמים ופליליהצטרפו לקבוצה עכשיו ‏https://wwwfacebookcom/groups/160094907478750תוכלו לקבל מענה מקצועי ומלא מעורכי הדין המוערכים בישראל המתמקצעים בנושא הבעיה שלכם!אם עכשיו אין לך בעיה אין זה אומר שבעתיד לא תצוץ אחת!לכןתמיד כדאי להיות מחובר לקבוצה כזו כדי שבעתיד הפתרון יהיה מהיר יעיל ואיכותיאנו ממליצים לכם להשאר מעודכנים -&gt; פשוט הצטרפו לקבוצה עכשיו ‏https://wwwfacebookcom/groups/160094907478750,👌
ביבי גאון  או בעצם הוא מקבל החלטה שגויה?קבוצת ״תשאל עורך דין״ הוקמה כדי לשנות את פני היעוץ המשפטי בישראלבתקופה קשה זו המיזם הזה יכול לעזור להרבה מאוד אנשים לקבל עזרה ולכן נבקש את עזרתכם לשתף!אנו מעניקים יעוץ משפטי בחינם במקרים רבים וביניהם:בעיות בעבודה בגלל הקורונה חוזה שכירות חדש קניית או מכירת בית קניית או מכירת עסק גירושים ומזונות לשון הרע זכויות יוצריםכמו כן נפעל במקרה והמעסיק פיטר אותך שלא כדין או אם הטיסה שלך עוכבה או בוטלהנוכל לסייע גם במקרה של דו&quot;ח תנועה תפיסת סמים ופליליהצטרפו לקבוצה עכשיו ‏https://wwwfacebookcom/groups/160094907478750תוכלו לקבל מענה מקצועי ומלא מעורכי הדין המוערכים בישראל המתמקצעים בנושא הבעיה שלכם!אם עכשיו אין לך בעיה אין זה אומר שבעתיד לא תצוץ אחת!לכןתמיד כדאי להיות מחובר לקבוצה כזו כדי שבעתיד הפתרון יהיה מהיר יעיל ואיכותיאנו ממליצים לכם להשאר מעודכנים -&gt; פשוט הצטרפו לקבוצה עכשיו ‏https://wwwfacebookcom/groups/160094907478750,🛑
ביבי גאון  או בעצם הוא מקבל החלטה שגויה?קבוצת ״תשאל עורך דין״ הוקמה כדי לשנות את פני היעוץ המשפטי בישראלבתקופה קשה זו המיזם הזה יכול לעזור להרבה מאוד אנשים לקבל עזרה ולכן נבקש את עזרתכם לשתף!אנו מעניקים יעוץ משפטי בחינם במקרים רבים וביניהם:בעיות בעבודה בגלל הקורונה חוזה שכירות חדש קניית או מכירת בית קניית או מכירת עסק גירושים ומזונות לשון הרע זכויות יוצריםכמו כן נפעל במקרה והמעסיק פיטר אותך שלא כדין או אם הטיסה שלך עוכבה או בוטלהנוכל לסייע גם במקרה של דו&quot;ח תנועה תפיסת סמים ופליליהצטרפו לקבוצה עכשיו ‏https://wwwfacebookcom/groups/160094907478750תוכלו לקבל מענה מקצועי ומלא מעורכי הדין המוערכים בישראל המתמקצעים בנושא הבעיה שלכם!אם עכשיו אין לך בעיה אין זה אומר שבעתיד לא תצוץ אחת!לכןתמיד כדאי להיות מחובר לקבוצה כזו כדי שבעתיד הפתרון יהיה מהיר יעיל ואיכותיאנו ממליצים לכם להשאר מעודכנים -&gt; פשוט הצטרפו לקבוצה עכשיו ‏https://wwwfacebookcom/groups/160094907478750,👇
ביבי גאון  או בעצם הוא מקבל החלטה שגויה?קבוצת ״תשאל עורך דין״ הוקמה כדי לשנות את פני היעוץ המשפטי בישראלבתקופה קשה זו המיזם הזה יכול לעזור להרבה מאוד אנשים לקבל עזרה ולכן נבקש את עזרתכם לשתף!אנו מעניקים יעוץ משפטי בחינם במקרים רבים וביניהם:בעיות בעבודה בגלל הקורונה חוזה שכירות חדש קניית או מכירת בית קניית או מכירת עסק גירושים ומזונות לשון הרע זכויות יוצריםכמו כן נפעל במקרה והמעסיק פיטר אותך שלא כדין או אם הטיסה שלך עוכבה או בוטלהנוכל לסייע גם במקרה של דו&quot;ח תנועה תפיסת סמים ופליליהצטרפו לקבוצה עכשיו ‏https://wwwfacebookcom/groups/160094907478750תוכלו לקבל מענה מקצועי ומלא מעורכי הדין המוערכים בישראל המתמקצעים בנושא הבעיה שלכם!אם עכשיו אין לך בעיה אין זה אומר שבעתיד לא תצוץ אחת!לכןתמיד כדאי להיות מחובר לקבוצה כזו כדי שבעתיד הפתרון יהיה מהיר יעיל ואיכותיאנו ממליצים לכם להשאר מעודכנים -&gt; פשוט הצטרפו לקבוצה עכשיו ‏https://wwwfacebookcom/groups/160094907478750,🤔
מבוגרים לא לעשות את זה,😂
אנשים בשוק,🤣
איפה יוגב ובת אל,😅
אני לא מאמינה ששירי נולדה בתאריך שלי,😰
וואו,😍
מהממיםות ,🏳️‍🌈
מהממיםות ,❤
תמשיכו להיות מי שאתם והלוואי שכולם יהיו כמוכם אמיתיים כי יש כל כך הרבה זיוף בעולם הזה וצריך אומץ בשביל לחשוף את עצמכם ככה אל תתנו לשנאה ולבורות ולחושך להעפיל על האור שלכם כי רק מי שמשועמם ואומלל יחפש לשנוא וחבל שאנשים לא מבינים שכולנו חיים פה על זמן שאול וצריך לנצל את הזמן הזה בלהיות אמיתיים ואדיבים אחד לשני רק אהבה,❤
תמשיכו מדהימים⁦⁩,❤️
למה ילד בכיתה ד מחליט את מי לזיין כשהוא יהיה גדול מזה הטמטום הזה,🤦
אוי מהמם ומרגש,🏳️‍🌈
אוי מהמם ומרגש,❤️
סרטון מושלם!,🏳️‍🌈
סרטון מושלם!,😍
לא שונאת אתכם ולא אוהבת אתכם אבל שיהיה לכפ בהצלחה ,👌🏻
הפקיד מה זה חמוד,❤️
וואו היא פשוט שוברתהרבה זמן משהו לא הצחיק אותי ככה,🤣
מביכה את ישראל בעולם,😂
מביכה את ישראל בעולם,❤
גאוניםםםםם,😂
חוץ מהשואה,😂
וואיי זה טוב,😂
מי שהמציא את זה- ג-א-ו-ןפשוט נקרעתי מצחוק!!!,🤣
חחחחחחחחחח צחקתי בקול אבל בהגזמה ,😂
לייק מי שבא מטיק טוק מהסרטון של רון,✌️
הסוף של הקטע ענק וחזק ביותר במיוחד מהקטע של &quot;הנה הקו שלה הגיע איך אני עוצרת אותה וכו&#39; &quot; ,😂
ענננקקק!!!,🤣
נקמה מתוקה כל כך,😈
ככה צריך לעשות ,🤟
אני צורחחחחחחחחחחחחחחחחחחח!!!!!!!!! ,😂
אם אי פעם ישלחו לי הודעות כאלה אני אעשה בול אותו דבר ,😂
אני היחידה שזוכרת את הכול בעל פהצריך לעשות ככה סרטונים לזכור לשים מסכה בזמן קורונה/פרסומות/לעשות ספורט/לקנות בדלתא,🤣
בוכה בוכההההההההה אלופהההההה                ,😂
בוכה בוכההההההההה אלופהההההה                ,🤣
בוכה בוכההההההההה אלופהההההה                ,😹
בוכה בוכההההההההה אלופהההההה                ,😆
השכנים חושבים שרצחו פה חתול ,🤣
אבל היא מהירה?? ,🤣
חחח אני לא נושם ,😂
הי יש לי עמוד ביוטיוב! ( העמוד הזה )אני עורכת שעות!! ולא מקבלת הערכה!!כל מי שרואה את התגובה הזאת תצפו בעמוד שלי ואם תאהבו תעקבו,🙏
הי יש לי עמוד ביוטיוב! ( העמוד הזה )אני עורכת שעות!! ולא מקבלת הערכה!!כל מי שרואה את התגובה הזאת תצפו בעמוד שלי ואם תאהבו תעקבו,😰
היהלום של התוכנית חסרה שם בענק בת אל את אוצר אמיתי קליפ מהמם ,👏
חמוד אהבתי את הסוף חמוד ,🌸
חמוד אהבתי את הסוף חמוד ,🌸
איזה גבר ככה עובדים ,😄
איזה גבר ככה עובדים ,👍
אתה מדהים,❤
ההורים שלי לא מסכימים להזמין אוכל בחורף ואנחנו נותנים מלא טיפ,😂
עלק אופנוע  קטנוע שלא עובר ת 70 קמ&quot;ש,🤣
וואי איזה שליח מלך בשאלה האחרונה יצא גבר ,😎
פעם נתתי 20 שקל טיפ ואז התעצבנתי כי פתחתי את ההמברוגר ולא היה רטבים,😩
איזה מן בן אדם אומר לילד להתחיל לעשן?! ,🤦‍♂️
מדהים מזל שיש אנשים כאלו בעולם שלנו ,❤
מרגש ביותר! רואים שמדובר באישה שרק רוצה לעשות טוב! כל הכבוד,💕
חחח מה קרה? איפה כל האלה שדוחפים בכל פינה &quot;חרדים צאו לעבודה!&quot;??? ,🙃
חחח מה קרה? איפה כל האלה שדוחפים בכל פינה &quot;חרדים צאו לעבודה!&quot;??? ,😆
איזה גבר,😂
חחח נשבעת סרטון מחכים,😂
חוקן  איי,😥
אישה מדהימהההההההההה,😍
נשמה ענקית בחסד עליון מובטח לך כיסא כבוד אישה מיחדת ה&#39; ימלא מישאלות ליבך לטובה ,🙏
כל הכבודמצמררתעבודת קודש,❤️
כל הכבוד,👏🏻
כל הכבוד,😓
בסד  השם יתן כוח נפשי חזק כל מי שעובד עבו דת קודש כזה חזקה וברוכה  בעזרת השם יהי רצון שהשם יעשה סוף למוות ולכל הצרות בעם ישראל אמן ושנזכה ונדע שמחות תמיד אמן ,👐
בסד  השם יתן כוח נפשי חזק כל מי שעובד עבו דת קודש כזה חזקה וברוכה  בעזרת השם יהי רצון שהשם יעשה סוף למוות ולכל הצרות בעם ישראל אמן ושנזכה ונדע שמחות תמיד אמן ,❤
בסד  השם יתן כוח נפשי חזק כל מי שעובד עבו דת קודש כזה חזקה וברוכה  בעזרת השם יהי רצון שהשם יעשה סוף למוות ולכל הצרות בעם ישראל אמן ושנזכה ונדע שמחות תמיד אמן ,🌹
מדהימה! שה&#39; יזכה אותך בחיים ארוכים בריאים ומאושרים איזו צדיקה ,❤
מדהימה! שה&#39; יזכה אותך בחיים ארוכים בריאים ומאושרים איזו צדיקה ,💞
גאווה של ירוחם ,❤️
שיר הגאולה-נ נח נחמ נחמן מאומן-,❤
ריגשת אותי מאוד איזה צדיקה! זה באמת חסד של אמתואיזה עצוב על התינוקת ,😭
אשרייך ! ⁦⁦⁩,🙌🏻
וואו אימאלה!!! כל הכבוד לך! ,😮
וואו את מדהימהתבורכי,😊
כתבה מעניינת 1:56 צחוק הגורל? אלרגי לדבורים והוא דבוראיאחלה בן אדם,👌
תזמינו באמזון רבע מחיר מהחנות,💜
אחרי הוידאו  הבנות יהיה להם חם סטרטר דלוק כמו אש ,🔞
אחרי הוידאו  הבנות יהיה להם חם סטרטר דלוק כמו אש ,🔥
אחרי הוידאו  הבנות יהיה להם חם סטרטר דלוק כמו אש ,🎥
סרטון חשוב מאוד !,💛
מלכה אני דתיה ואני ממש מסכימה איתך למה שתעברי מבחנים?,👑
מזל טובאומנם באיחורBetter late than ever,🤣
את גאונה פשוט ,😂
חחח את פשוט גאונה רק בתל אביב אנשים יחגגו לאדם שהם הכירו לפני שנייה,😂
מהממת,😂
אני בן והטרידו אותי מינית עוד בגיל צעיר,😓
ברזיל ,❤️
בוכה מצחוקקק ,😂
חמודים(מקווה שזה היה בעברית תקנית),😀
גאדד (אלוקים) באלי לדבר ככה,😄
גאדד (אלוקים) באלי לדבר ככה,❤
דומינוס הפיצה הכי טעימה בעולם,🔥
שדרנית רדיו ,🎤
שדרנית רדיו ,🎧
ויטה אוהבת קרמבואים ארוכים,😏
לא יודעת אם שמתם לב אבל על הקרמבו הענק היו ציורים,🎨
מה זה אוצ אוצ אוצ?,😂
מדהים אותי שלקחתן קינוחים מגרים והצלחתן להוריד לי את כל הרעב מהם בוידיוא אחד על ידי ציון מונחים מיניים מאנטומיית האנוש תודה ,😑
מתה אליכן ,😂
מושלמות כל פעם מצחיקות אותי,😂
מושלמות כל פעם מצחיקות אותי,❤
מושלמות כל פעם מצחיקות אותי,😍
קטיושה,😂
חח איזה מסטולות,🍀
חח איזה מסטולות,❤
למה נגמרה הסדרת סרטונים הזאת ,😭
ריטה פשוט מושלמת!,🤩
ריטה פשוט מושלמת!,😍
תותחיתת!כיף שרואים אותך,🤭
חחח גאוני,😂
חחחחחחח ה&quot;ואווווו&quot; שלהם קרע אותי מצחוק את ממש מצחיקה רחלי ,🤣
אוי מתה עלייך,😂
אוי מתה עלייך,❤️
וואי אני בחיים לא התאהבתי ככה בסרוטנים אתם פשוט צמד מלכות!!! ויטה את מצחיקה בטירוףףף אני מת על השמחת חיים שלך!!,😊
וואי אני בחיים לא התאהבתי ככה בסרוטנים אתם פשוט צמד מלכות!!! ויטה את מצחיקה בטירוףףף אני מת על השמחת חיים שלך!!,❤
הדבר הכי עצוב בכל הסיפור זה לא אוכל מקסיקני אמיתי  ,😂
ריטה ןןיטה ,👍
תודה צחקתי נורא,🤣
גאונייייייי,😂
למה,😢
ואי יצא ממש מקסיםאבל לא אהבתי את השיר לפי דעתי השיר הרס הכולשמעון פרס יהי זיכרו ברוך תמשיך לשמור עלינו מי למעלה,❤
מסכןן וואי איזה איש הוא היה מנהיג! יהי זכרו ברוך ,❤
יהי זכרו ברוך,🙏
חחחחחחחחחחחח,🤣
חחח חיקוי זול אך מוצלח למדי של דודו ארז,😄
תתקשר רגע למשטרה היא פשוט שחקנית,🤣
מצחיקה רצחחחחחח,😂
מצחיקה רצחחחחחח,🤣
מצחיקה רצחחחחחח,😅
היא ולאה לב ,👌
את פשוט גאונה ,😂
את ממש מעולה מקווה שתמשיכי בהצלחה,👍
חחח אליפות ,🤣
ללכת בדרכך ספר נדיר,😍
הי יש לי עמוד ביוטיוב! ( העמוד הזה )אני עורכת שעות!! ולא מקבלת הערכה!!כל מי שרואה את התגובה הזאת תצפו בעמוד שלי ואם תאהבו תעקבו,🙏
הי יש לי עמוד ביוטיוב! ( העמוד הזה )אני עורכת שעות!! ולא מקבלת הערכה!!כל מי שרואה את התגובה הזאת תצפו בעמוד שלי ואם תאהבו תעקבו,😰
יאמי ג׳פניקה וסושיה,🍣
יאמי ג׳פניקה וסושיה,🥡
הפרצוף של ריטה ב2:11 אני מתה,😂
