דחוף לך תעשה תואר באנגלית הכל יהיה מאיות,😂
פחות מעניין כמו פעם,😪
פעם שלישית שהוא מעלה אותו סרטון,🤦
פפסי איז דלישס,✨
דיי עם האנגלית,😭
איזה מיפתא ישראלי,🤣
קדימה lets rate this!,😂
דיייייי!!!!!!! תחסוך את האנגלית ה#&amp;*%@₪ שלך מאוזני!!!!,🤬
וואו אחי האנגלית שלך קורעת זה כזה מבטע ישראלי,😂
הכותרת,😑
אהבתי את האנגלית השוטפת!,😂
אני לא יכולה עם זה שהוא מדבר באנגלית לא יודעת למה זה הורג אותי מצחוק ,😂
אין יותר צפיות ,😞
למה אני תמיד מדרגת הפוך ממך?? ,🤣
למה אני תמיד מדרגת הפוך ממך?? ,😂
למה אני תמיד מדרגת הפוך ממך?? ,😅
סבון יז גוד,✨
אפס רק עברית  ויגרוע חצי בעברית,🇮🇱
שומרים על הניקיון עם שיבולת ,👍
5 יחידות אנגלית,😂
בבקשה תפסיק עם האנגליתתתסורי,😂
בבקשה תפסיק עם האנגליתתתסורי,😅
כל מי שרואה את הסרטון בחיים לא יזהה שאתה ישראלי בחייים!,😂
&quot; שוקולד וויפ וניל&quot; אני פיפי,🤣
שוקולד and וניל,😂
שיבולת היתקוון הסוף להגיד 5/10 אבל היה רשום שמה 6/10 ,😂
שיבולת מתה אלייך לייק 17 ,😄
“קדימה let’s rate this” will never get old ,🙃
נכון,😂
טוב אני יודעת שעכשיו מר שיבולת הפך לאור זוטיאני מצטערת אבל הורדתי לך סאב,🤦🏻‍♀️
טוב אני יודעת שעכשיו מר שיבולת הפך לאור זוטיאני מצטערת אבל הורדתי לך סאב,😑
רוצים לדעת מניין האנגלית שלי?!משיבולת,🌾
מעכשיו כולנו נתחיל להשקיע באנגליתשלא נגמור ככה,😂
אהלן,🐠
אני לא יודעת למה אתנה לדבר באנגלית אם אתה ישראלייייייייי ,🥺
די עם האנגלית,🙏🏼
אנגלית פרפקט,👌
למה את מדבר באנגליתתתתתתתת ,😡
milk and בשר its not כשר,✨
כואב לראות את זה ,😫
כואב לראות את זה ,😢
כואב לראות את זה ,💔
כואב לראות את זה ,😭
אתה לא יודע לדבר אנגלית חח ( על תעלב),🤣
this not כשר ,👉
this not כשר ,👈
למה להרוס דברים טעימים,😭
חחח,😂
די עם האנגלית,🙏🏼
Milk and בשר it&#39;s not כשר,😂
הכנתי לזה סטיקר אני מתה: מילק אנד בשר איטס נוט כשר ,😂
איטס נוט כשר,✨
Milk and בשר is not כשר אני בוכהההה,🤣
Milk and בשר is not כשר אני בוכהההה,😂
Milk and בשר is not כשר אני בוכהההה,😅
כששיבולת גילה שהרבה אנשים מח&quot;ול צופים בו מדרג:Im speaking english now,😎
חחחחחחחחחחחח או חה חה חה חה או ,😂
Milk and בשר its not כשרפיפיייייי(למי שלא הבין זה היה איפה שהראו את הארוחה של מקדולנדס),🤣
&quot;מילק אנד בשר איטס נוט כשר&quot;חחחח,😂
תוסיף סטיקר של מילק אנד בשר נוט כשר,🤣
וואלה יופיעכשיו הוא מראה אוכל לא כשר,😒
אתה: Vector:,😡
אתה: Vector:,😭
אתה: Vector:,🤬
כזה נכון,😂
אחד הטובים שלך,🤣
אחד הטובים שלך,😂
חחחח,🤣
תחזור לתוכן הזה!! ,😂
מסכן שאתה עצוב זה גורם לי גם לרצות לבכות כזה חמוד,😋
מסכן שאתה עצוב זה גורם לי גם לרצות לבכות כזה חמוד,😭
וואי אימלה אתה כזה חמוד אני אביא לך עוגה אל תבכה  ילד חמוד,🤣
וואי אימלה אתה כזה חמוד אני אביא לך עוגה אל תבכה  ילד חמוד,😅
וואי אימלה אתה כזה חמוד אני אביא לך עוגה אל תבכה  ילד חמוד,😀
ענק!,🤣
ענק!,😂
כל כך נכוןן,😂
אני הלייק ה666 ,😈
תכלס ,🤣
תכלס ,😂
מי שזורקים עליו תעוגה: ,😑
משתתפיים בצארך,😢
אני מת תחזור לתוכן הזה זה התוכן הכי טוב בערוץ שלך,😂
גדול!!,😂
זה לא לבהזה זכוכית חמה,😏
זה לא לבהזה זכוכית חמה,🤦🏻‍♀️
מר שיבולת היקר שלוםאני ועוד כמה צופים נאמים שלך רוצים רק שני דברים ממךדבר ראשון: דאאאאייייי לאנגלית תפסיק זה מחרפן לנו ת&#39;מוחודבר שני: תחזור לתוכן הישן פליזזזזזזזזזזז הקודם היה יותר טוב בבקשהתודה רבה על ההקשבה עם זה לא קשה לך אז תעשה את מה שכתבתי בבקשה אנחנו יודעים שזה מביא לך צפיות אבל די יש לך יותר צופים אבל הצופים הקודמים (לא כולם רובם) לא כל כך אוהבים את זה תתחשב גם בנו לנו זה אכפת ועם אתה תשאיר את התוכן הזה זה יהיה פשוט נעבור לערוץ אחרתודה מראש וסליחה על האורךמי שמסכיים לייק,👍
מר שיבולת היקר שלוםאני ועוד כמה צופים נאמים שלך רוצים רק שני דברים ממךדבר ראשון: דאאאאייייי לאנגלית תפסיק זה מחרפן לנו ת&#39;מוחודבר שני: תחזור לתוכן הישן פליזזזזזזזזזזז הקודם היה יותר טוב בבקשהתודה רבה על ההקשבה עם זה לא קשה לך אז תעשה את מה שכתבתי בבקשה אנחנו יודעים שזה מביא לך צפיות אבל די יש לך יותר צופים אבל הצופים הקודמים (לא כולם רובם) לא כל כך אוהבים את זה תתחשב גם בנו לנו זה אכפת ועם אתה תשאיר את התוכן הזה זה יהיה פשוט נעבור לערוץ אחרתודה מראש וסליחה על האורךמי שמסכיים לייק,🤭
אוף מר שיבולת מוכר אותנו הוא פשוט החליט להחליף את הערוץ לגויים! בגלל שזה הביא לו מלא סאבים וצפיות,😒
ואמנון מקופה ראשית:,😓
ואמנון מקופה ראשית:,😪
ואמנון מקופה ראשית:,😥
ואמנון מקופה ראשית:,😭
מאיפה האנגלית של שיבולת?מהמקלחתחד משמעית מהמקלחת,🤣
שיחה מהלב ערב יום הכיפורים כבוד האדמו&quot;ר הרי&quot;ף רבי יאשיהו יוסף פינטו שליט&quot;אhttps://youtube/HcDhEoxY5eE,🍃
שיחה מהלב ערב יום הכיפורים כבוד האדמו&quot;ר הרי&quot;ף רבי יאשיהו יוסף פינטו שליט&quot;אhttps://youtube/HcDhEoxY5eE,🍁
שיחה מהלב ערב יום הכיפורים כבוד האדמו&quot;ר הרי&quot;ף רבי יאשיהו יוסף פינטו שליט&quot;אhttps://youtube/HcDhEoxY5eE,👑
למה אמרת שלוש וכתבת שתיים,🤠
למה אמרת שלוש וכתבת שתיים,🖐
אני הלייק ה400,0️⃣
אני הלייק ה400,4️⃣
קדימה lets rate this כל הכבוד ,😌
קדימה lets rate this כל הכבוד ,😄
מה הקטע של האנגלית,😶
+=ריק ומורטי,😲
+=ריק ומורטי,🤤
לקראת סעודה מפסקתאכילה בערב יום הכיפוריםהרב יאשיהו יוסף פינטו שליט״אhttps://youtube/oH7UGHLaO4Y,📜
לקראת סעודה מפסקתאכילה בערב יום הכיפוריםהרב יאשיהו יוסף פינטו שליט״אhttps://youtube/oH7UGHLaO4Y,💎
לקראת סעודה מפסקתאכילה בערב יום הכיפוריםהרב יאשיהו יוסף פינטו שליט״אhttps://youtube/oH7UGHLaO4Y,📖
ראשונההההה,😄
חזק,❗
מזכיר לי שפעם אחת דודה שלי רצתה לשלוח סמיילי של אצבע מצביעה () בקבוצה של המשפחה ובטעות יצא לה סמיילי של אצבע שלישית והיא שמה לב לזה רק אחרי איזה חצי שעה ואני פשוט נקרעתי מצחוק,👆
חחחח מת עליך ,😂
לא ציפיתי,🤣
חחח,😹
איזה פילטר מגניב,😮
מצחיק ,🤣
רק אני שמתי לב למקריטה,🙄
למה מקריטה מאחורייך???,🥑
מקריטה טפל בו !,😂
שיבולת מדרג את יד הגורל ומקריטה מאחורה,🤣
גרועה,👎
שמו עליו שוקולד לבן?,🤔
אהבתי,😉
 לא באתי לשם,😵
 לא באתי לשם,😭
 לא באתי לשם,😰
היה כיף ,😃
הייתי שם היה ממש כיף אתה ישבת בידיוק מולי וכל פעם ש‏הסתכלת אליי ניסיתי להראות לך שאני רשומה,☺️
אומנם אני לא מעריץ פוקימון אבל אני מכיר את הפוקימון הזה אומנם לא את השם שלו אבל זה מגעיל,🤢
בלבזאור למהההה,😭
וואו כולם מגזימים בתור מעריץ של פוקימוןןן כל כך חזקקק ( לשעבר ) זה כל כך הורס את הילדות!!! מה אתם מגזימים????,😓
וואו כולם מגזימים בתור מעריץ של פוקימוןןן כל כך חזקקק ( לשעבר ) זה כל כך הורס את הילדות!!! מה אתם מגזימים????,😥
וואו כולם מגזימים בתור מעריץ של פוקימוןןן כל כך חזקקק ( לשעבר ) זה כל כך הורס את הילדות!!! מה אתם מגזימים????,😪
וואו כולם מגזימים בתור מעריץ של פוקימוןןן כל כך חזקקק ( לשעבר ) זה כל כך הורס את הילדות!!! מה אתם מגזימים????,😭
למה,⁉️
לאאאאאאאאאא למהההההההה ,😭
לאאאאאאאאאא למהההההההה ,🥺
לא פוקימון אבל למה זההההה,🥺
למה???,🥺
אבל למה את באלבזוררררר! ,😭
מבזק חדשות: יוטיובר בשם מר שיבולת הצליח להרוס למיליוני ילדים בכל הגילאים את הילדות,🥺
אבל אבל אבל אבל אבל מה,🥺
אבל אבל אבל אבל אבל מה,😭
אבל אבל אבל אבל אבל מה,😖
טוב הנה סיוטים,🥲
איזה גאון אני מתתתת,🤣
חחחחחחחחחחחח,🤣
מאחוריי קלעים של מיינקרפט אולסטארס,😏
טובבבבבבבבבבבבבבבבבבב,😂
אני מתה על ג&#39;קלין ,♥️
ג&#39;קלין איי לאב יו ,😍
ג&#39;קלין איי לאב יו ,🎀
ג&#39;קלין איי לאב יו ,🥰
ג&#39;קלין איי לאב יו ,❤️
אומייגאד אשכרה ג&#39;קלין מהבנים והבנות,😂
שלישיתת,💥
הייתי שם היה ממש כיףףףףףישבתי מולך וכל פעם ניסיתי להראות לך שאני רשומה לכל הערוצים,😁
חי על הקצה,😂
הייתי שם!!!היה מגניב ממש!!!,😃
מרתק,🤔
כל הדירוגים האלה הם כבר חרושיםציפיתי למשהו יצירתי ממשהו מלומד כמוך,😥
שיעור תורה יום ראשון כח אלול מנהטן ניו יורק - שיעור עצום!!!כבוד האדמו&quot;ר רבי יאשיהו יוסף פינטו שליט&quot;אhttps://youtube/6hYD1vaWXw8,🍃
שיעור תורה יום ראשון כח אלול מנהטן ניו יורק - שיעור עצום!!!כבוד האדמו&quot;ר רבי יאשיהו יוסף פינטו שליט&quot;אhttps://youtube/6hYD1vaWXw8,👑
איך הוא יעשה ביד ללא ,🤔
ירדו הצפיות,🥲
הנהג במונית: ,😶
זה הדבר הכי מספק שראיתי,😱
אני: בדיוק רואה את זה בנארוטו,😂
מה נסגר ,😬
מה נסגר ,😭
מה נסגר ,🥺
לייק מי שחשב שמה שהוא מדרג זה זנב של חתול,😬
אוהב אותך,🥰
אם אני לא טועה בחיים לא עשיתי אבל זה כבר דפוק,👎
איזה פרצוף דפקת בסוף,😂
זנ לא אמיתי בכלל ,😡
כשיש לסרטון 777 צפיות ולא 666: ,👿
הייאני ערוץ חדש של סלטותפארקורוטריקינגאני ממש משקיע יאחים אשמח עם תרשמו או לפחות תסתכלו קצת,🙏
הייאני ערוץ חדש של סלטותפארקורוטריקינגאני ממש משקיע יאחים אשמח עם תרשמו או לפחות תסתכלו קצת,💥
הייאני ערוץ חדש של סלטותפארקורוטריקינגאני ממש משקיע יאחים אשמח עם תרשמו או לפחות תסתכלו קצת,💪
הייאני ערוץ חדש של סלטותפארקורוטריקינגאני ממש משקיע יאחים אשמח עם תרשמו או לפחות תסתכלו קצת,🤸‍♂️
זה מילואים זה נראה יותר כמו בית מלון,😂
זה מילואים זה נראה יותר כמו בית מלון,😅
שיבולת זה לא טוב ולא חינוכי אתה אמור לשמור! רגעעעעע הייתי בטוח שזה של הצבא,🤣
שיבולת יש בחור בחו&#39;&#39;ל בשם&quot; javi luna&quot; שמעתיק את שיבולת מדרג ,😭
תחת החתול ,🤣
הדובימת כפרה עלי,😭
כאן לפני המיליון צפיות ,👍
הוא היה כזה טעים,☹️
עריםםם!!!!!!!!!!!!!!יא קוף!,🤣
מי שחושב שיבולת הוא מלך שיתן ,👍
חובה גדולה לכל יהודי לדעת את האמת ולפרסמה על אמנון יצחק נוכל מחטיא הרבים = אילן דזי ,❤
חובה גדולה לכל יהודי לדעת את האמת ולפרסמה על אמנון יצחק נוכל מחטיא הרבים = אילן דזי ,🇮🇱
איכ מה הוא דירג?,🤢
עם כל הצפיות שיש לך בערוץ הזה הייתי מצפה שיהיה לך למבורגיני עם גג נפתח,🤣
שחררו את פלסטין,💩
שחררו את פלסטין,🤬
שחררו את פלסטין,🇮🇱
אתה ממש רעב אה?,😜
אני לא מאמין שהכל 10/10 זה הדבר הכי מטורף מאז מלחמת העולם השנייה ,🥲
אני לא מאמין שהכל 10/10 זה הדבר הכי מטורף מאז מלחמת העולם השנייה ,😭
אני לא מאמין שהכל 10/10 זה הדבר הכי מטורף מאז מלחמת העולם השנייה ,🤩
אני לא מאמין שהכל 10/10 זה הדבר הכי מטורף מאז מלחמת העולם השנייה ,😁
קוראים לך שיבולת,🤨
קפהההההההההההה ,💨
קפהההההההההההה ,🦛
סרטון הבה:שיבולת מדרג עם פרצופים אפילו יותר מוזרים!,😂
פלסטין ,💙
פלסטין ,✅
הבא: שיבולת מדרג שיבולת לא מדרג,😑
רוצים לראות תגובה של 1000+ IQ בבקשה: שיבולת מדרג והסבון מפיל אותו ,🤯
זה קורע,🤣
אני מתה אלכה,😍
אני מתה אלכה,🥰
אוי אימלה,🤣
הרגע חזרתי משננית ואני רואה משחת שיניים,😂
בכעעע העכביש ,😭
בכעעע העכביש ,😳
לאן הדרדרנו שזה התוכן הכי נצפה בארץ,😂
לאן הדרדרנו שזה התוכן הכי נצפה בארץ,🤪
הם בכלל בונים משהו,😅
סרטון הדירוגים הכי ארוך איי פעם,😱
הקמצנים בשירה,😅
חחחח גאוני,😂
חח לאן שיבולת הגיעה ,😂
ניתוח קטן ביד לא לדאוג הכל טיל ,😎
למה אתה בבית חולים הכל בסדר ,🥺
הדירוגים לפי הסדר ,🤪
שיבולת סליחה שאני שואל אבל למה אתה בבית החולים?,🥺
שיבולת סליחה שאני שואל אבל למה אתה בבית החולים?,😖
כפרה לא עושים כפרה עם תרנגול מהיום עושים רק אם כסף ,💵
כפרה לא עושים כפרה עם תרנגול מהיום עושים רק אם כסף ,🐔
כפרה לא עושים כפרה עם תרנגול מהיום עושים רק אם כסף ,🐓
אולי זה קשור להתקפי חרדה,😱
שיבולת מה קרה לך? אל תשאיר את צבא השיבולים שלך מודאג!!!,🌾
רק אותי מעניין למה הוא בבית חולים ולא הסרטון,😅
יפה שנזכרתה אחרי 10000000 סרטונים,🤗
לדעתי רק אני בתגובות בנתיים ידעתי שהמוזיקה משרק וממש חיכתה שהוא סופסוף יגיד את זה ,🤠
מההה זה של שרקק?טוב לדעת וזאת המוזיקה הרגילה שלך ,🤓
יש לי צבע על החולצה אתה יכול לתת לי את המספר אני אתקשר ,😂
גיסרת מישקפי שמש פיפייייי,🤣
ואני עוד חשבתי שאלה טריקשוטים של משחקי מחשב,😂
אנא שלום לאזרבייג&#39;ן כמו בימי קדם,🙏
וואי אחד הטובים! במיוחד ביומולדת שלי! ,🤩
אוהב אותך ,🧡
אוהב אותך ,💛
אוהב אותך ,❤
אנחנו חברים,🇹🇷
אנחנו חברים,🇮🇱
אנחנו חברים,🤝🏻
 ביצות,🥚
עשיתי בוז רק ביגלל שאתה לא עשיתה 10/10,😡
עשיתי בוז רק ביגלל שאתה לא עשיתה 10/10,🤬
אנחנו חברים,🇹🇷
אנחנו חברים,🇮🇱
חחח קורע,🤣
תשעה באב והוא מוציא סרטון עם שיר,😓
לול זה לפני שעה ויש-9 תגובות ו-98 לייקים,🤣
תעשה את שיבולת מדרג את שיבולת,😀
חחחח עשית את זה יותר מצחיק,😂
מראש השנה-לכיפור-לסוכותראשון הוא לכם לחשבון עוונותמחייל אל חייל-לחג סוכותהרב יאשיהו יוסף פינטו שליט״אhttps://youtube/-EjejgSPxFI,📜
מראש השנה-לכיפור-לסוכותראשון הוא לכם לחשבון עוונותמחייל אל חייל-לחג סוכותהרב יאשיהו יוסף פינטו שליט״אhttps://youtube/-EjejgSPxFI,📝
מראש השנה-לכיפור-לסוכותראשון הוא לכם לחשבון עוונותמחייל אל חייל-לחג סוכותהרב יאשיהו יוסף פינטו שליט״אhttps://youtube/-EjejgSPxFI,💎
מראש השנה-לכיפור-לסוכותראשון הוא לכם לחשבון עוונותמחייל אל חייל-לחג סוכותהרב יאשיהו יוסף פינטו שליט״אhttps://youtube/-EjejgSPxFI,📖
וואו יצירתי,😨
לא חושבת שזה משנה כלכך אל איזה צבע מסך אתה מדרג,🤣
לא חושבת שזה משנה כלכך אל איזה צבע מסך אתה מדרג,😂
חחח,🤣
חחח,😂
אומייגד שיבולת עקפת את הערוץ הראשי שלךכל הכבוד!!!!!!!!!!!,😱
אומייגד שיבולת עקפת את הערוץ הראשי שלךכל הכבוד!!!!!!!!!!!,😃
הולישיט שיבולת הולך לעקוף את אינדה גיים בסאבים בקצב הזהבוא נגרום לשיבולת שורטס להיות הראשון בארץ להגיע למיליון ,👌
הולישיט שיבולת הולך לעקוף את אינדה גיים בסאבים בקצב הזהבוא נגרום לשיבולת שורטס להיות הראשון בארץ להגיע למיליון ,😁
הולישיט שיבולת הולך לעקוף את אינדה גיים בסאבים בקצב הזהבוא נגרום לשיבולת שורטס להיות הראשון בארץ להגיע למיליון ,😀
בהתחלה חשבתי ארון קוּל ,😂
קיסר,🤴
השפם של ליאור,😂
חחח ,🤣
שקט מצלמים ,😂
חחחחחח סרטון מצחיק,🤣
אחלה אהבתי מספק ממש,😍
אהבתי את הפיט פוט,🤗
יש עוד מקום שלא דירגת בו?,😂
שיבולת מדרג הבאhttps://youtubecom/shorts/x2izNbdr0Ms?feature=share,👇
מי שבעד לעוד סרטונים מספקים כאלו לייק ,😆
מי שבעד לעוד סרטונים מספקים כאלו לייק ,😶
מי שבעד לעוד סרטונים מספקים כאלו לייק ,😍
מי שבעד לעוד סרטונים מספקים כאלו לייק ,🤩
שיבולת בכל סרטון כזה:,🧐
זה כל כך טוב,🤩
דירגת משהו 10 מתוך 10 9999% לא יאמינו  ,😱
שיעור יפה וחזק = https://youtube/PpfLXrRv-Lw ,👌
שיעור יפה וחזק = https://youtube/PpfLXrRv-Lw ,❤
שיעור יפה וחזק = https://youtube/PpfLXrRv-Lw ,👆
טוויסט בעלילה: הבקבוק נמצא שם רק על מנת לשגע אנשים שיקנו עוד פחיות שתייה ואי אפשר באמת להפיל אותו ,😆
טוויסט בעלילה: הבקבוק נמצא שם רק על מנת לשגע אנשים שיקנו עוד פחיות שתייה ואי אפשר באמת להפיל אותו ,😍
טוויסט בעלילה: הבקבוק נמצא שם רק על מנת לשגע אנשים שיקנו עוד פחיות שתייה ואי אפשר באמת להפיל אותו ,😇
טוויסט בעלילה: הבקבוק נמצא שם רק על מנת לשגע אנשים שיקנו עוד פחיות שתייה ואי אפשר באמת להפיל אותו ,🤩
אני מתה,😂
&quot;באמצע מופע&quot; אני מתה,🤣
מדרג בירח מדרג מנפילה מצוק מדרג בגן עדן,😇
אוקי זה מוגזם,😂
אוקי זה מוגזם,😳
כולנו מחכים בקוצר רוח לדירוגים שהיו באמת מספקים ,😔
לאאאאא אדיררררר אלעד,🍆
לייק 43 ו430 צפיות שיבולת אוהב אותך ותמשיך ככה,😊
לייק 43 ו430 צפיות שיבולת אוהב אותך ותמשיך ככה,😇
מה הקטע של הדירוגים ההזויים האלה ,😶
לפחות זה אכיל,🙄
לא מספק ,🥲
ואו איזו גרועה שלי סתם,😂
לא נראה ליזה סתם מזל,😉
סופסוף שיבולת לא ממחזר! ,♻️
כל דבר ששלי אמרה היא טעתה,😏
כל דבר ששלי אמרה היא טעתה,😅
בשבילי הראשון כחול,🙄
למהההה ,😭
הספוג הזה מספק,☺
הקטע ההוא שאינדה זורם בישביל הסירטון,😂
מכבי חיפה כיסבלה  ביתר המלכה,🤮
מכבי חיפה כיסבלה  ביתר המלכה,🤢
מכבי חיפה כיסבלה  ביתר המלכה,🤬
מכבי חיפה כיסבלה  ביתר המלכה,🤪
למה הוא תמיד נופל יואו אני מתחרפנת! @$!$## זה מזוייף!,😡
מסכן התחלק עוד שניה שבר את הגב,🤕
ככה מבינים ששיבולת נכנס לצד הנשי שלו,🤣
ככה מבינים ששיבולת נכנס לצד הנשי שלו,😅
פעם הבאה: שיבולת מדרג כשהוא מצחצח שיניים,😂
תעשו לייק מה אכפת לכם ,👍
תעשו לייק מה אכפת לכם ,👇
האם אי פעם מישהו שאל את עצמו : מה אכפת לי איפה אתה מדרג? ,🤔
זה בהילוך חוזר ,⏭
ווינדווס 11 יוצא רק בסתיו לא? ,🤨
שיבולת: בוא נעלה את אותו סרטון מלפני מלא זמן ואף אחד לא יחשוד אני: הערה: זה נכתב בהומור אין לקחת ברצינות ואם מישהו נפגע מכך אני מתנצל,😑
למה לדרג אוכל בצום  אני לא בצום אבל מרחמת על אלה שכן,😂
ברגע שאין לשיבולת זמן / רעיון הוא שם סרטון ישן ,🙃
חח אוי ואיבואי,😆
חתחת לא פגום הוא פשוט חתול מיוחד וחמוד,🙃
בונה חשביתי חול,😅
חתול,😻
הייייייי! חתחת לא פגום! הוא פשוט מיוחד (ויותר חמוד),😉
איזה מתוק!!!!,😻
חתחת,😺
אני מגיב את התגובה הזאת במקום לעשות שיעורים (רציני),😂
יש לי ערוץ אשמח  אם תראו יש בו תוכן מענין ואני ממש משקיא תודה ויום טוב,🤗
ראיתי את מיכל מצוב בסרטון,☺
הצילווו ,😂
אני לא יודע מה ראיתי עכשיו אבל אני רוצה עוד מזה,😐
סתם שאלהמה ראיתי פה,😂
