אחלה סרטון כמו תמיד: אתה חושב שarctic freezer 34 esport duo יצליח להחזיק קר את המעבד i7 1700k?,⚡
בשביל ביקורת ראשונה למשחקים הצבתם רף גבוה #תוכן,🥇
ביקורת מעניינת ומעמיקה ממש שמחתי שעצרת את עצמך ולא נתת ספויילרים מקווה לעוד ביקורות על משחקים בעתיד כמו תמיד סרטון מצויין מחכה לסרטון הבאנב הערה קטנה אין מספיק rgb,😁
מה עם הסרטון על ה GK61?,😂
סוף סוף חזרת לחדשות השבוע,👍
אני רוצה שידור לתחרות e sport של excel ,😂
אחלה סירטון ,👍
מתי רואים את מתן ???????מתגעגעים ,💪
Razer naga trinity מאוד מרוצה ממנו רק חבל שהוא לא לבן,🥲
סרטון סחלה,👍
איזה חשים זה כולה סטאפ מה יש לכם,🙄
איזה חשים זה כולה סטאפ מה יש לכם,🤦
הרגתם,🤣
בבקשה תעשו סרטון כזה כל שבוע זה הסדרה הכי טובה שיש ואני גם שלחתי ועוד לא הגעתם לזה אז בבקשה!!!תנו לייק אם אתם מסכימים,👇
אליפות ,💉
אלוף ,🚀
כן כן סרטון הדרכה  תודה רה,🙏
אחלה סרטון קצר וענייני! ,💪🏽
בחיים לא עצרתי אובר קלוק כל כך מהר ,😏
הייטרים לעד,♥
איזה סרטון סחלה,👌
סרטון מעולה,👌🏼
סרטון מעולה ,👍
אני רשום כבר,🤨
אללה מתן ותודה לכם אחלה סירטון ,💪
אחלה סיכום שבוע  (אהבתי שהאוזניות מיועדות לאנשים שיש להם xbox אבל הם במחיר של הקונסולה ),😅
אחלה סיכום שבוע  (אהבתי שהאוזניות מיועדות לאנשים שיש להם xbox אבל הם במחיר של הקונסולה ),🔥
אחלה סיכום שבוע  (אהבתי שהאוזניות מיועדות לאנשים שיש להם xbox אבל הם במחיר של הקונסולה ),💪🏻
שלישי,😉
אחלה סרטון,❤
אחלה סרטון,😁
סרטון מעולה ,🔥
אחלה סרטון ,🔥
החדר! ,😍
איזה סרטון סחלה,👌
14k סאבים,👏
פתיח נדיר ואחלה סרטון ,🔥
פתיח נדיר ואחלה סרטון ,💪🏻
איזה סרטון סחלה,👌
אחלה ערוץ ,😉
שבוע טוב וחודש טוב ומבורך לכולם ,💕
סרטון קצר וקולע  נשמע אחלה של מיקרופון ,🔥
סרטון קצר וקולע  נשמע אחלה של מיקרופון ,🎤
תביאו לי אחד,😪
מיקרוגל גיימינג ,😂
בור של חרא אבל חתיך,🤣
שמח שסיימתם את הבניה שלי במהירות כזו אני אסתפק ב3070 רק תגידו לי כמה זה יצא בסוף כולל משלוח תודה נסיכים ,😉
אני ששבוע לפני ההשקה קניתי 1660 super ,😕
אני עם : RTX3070,😌
Pov: אני ששבוע לפני ההשקה קניתי rtx 2070 ,😕
אני מבסוט על ROG STRIX 3090 שלי,🤙🏻
אני עדין עם הgtx 1060 6gb ,🙃
אני עדין עם הgtx 1060 6gb ,😭
9 צפיות 9 לייקים יפה יוטיוב!,👌
יש גם בדרום bgpc ואחלה פרסום לעצמכם כל הכבוד,👏🏻
אהלן קודם כל רציתי להגיד אחלה סרטון אהבתי מאוד ודבר שני אשמח אם תוכל לעזור לי מאיפה הכי כדאי לי לקנות מחשב בסך מחיר של 6500-6000 שקל בעיקר לגיימינג אני לא הכי מבין האמת בבניה ואשמח לעזרה שלא אקנה משהו סתם תודה רבה על כל מקרה ,❤️
תמשיכו עם זה,💪🏿
כל הכבוד על ההשקעה! שאפו ענק!ממש התאכזבתי לשמוע ש2 חנויות מאוד דומיננטיות לא ענו בכללבכל אופן סרטון מבורךכן ירבומי ייתן ולא יסגרו לכם דלתות בחנויות בהמשך ,🤣
כל הכבוד על ההשקעה! שאפו ענק!ממש התאכזבתי לשמוע ש2 חנויות מאוד דומיננטיות לא ענו בכללבכל אופן סרטון מבורךכן ירבומי ייתן ולא יסגרו לכם דלתות בחנויות בהמשך ,😉
הבעיה בחנויות שהם לוקחים מלא כסף על ההרכבה ובגלל זה המחיר עולהתפתחו חנות מחשבים במקביל ותבנו מחשבים,✌🏻
הם מגיעים עם rgb אבל זה בלו,🤦🏼‍♂️
אני בעד סקירה על הסלון,🤣
אני בעד סקירה על הסלון,✌
אולי תעשו סקירה על ה: DF 700 FLUX ?בכל מקרה יש לכם ערוץ נדיר תמשיכו ככה!,💪🏽
יפההה ,👌
אחלה כתוביות גיליתי שיש בגלל מיס קליק,😅
למה לא הראתם את הסטאפ ששלחתי לכם?,😔
אהבתי את הוידאו כרגיל אלופים (:באסה ש killergo עדיין לא קיבל ריסוק הייטרי על הסטאפ שלו אולי בסרטון הבא,😏
אהבתי את הוידאו כרגיל אלופים (:באסה ש killergo עדיין לא קיבל ריסוק הייטרי על הסטאפ שלו אולי בסרטון הבא,😁
אהבתי את הוידאו כרגיל אלופים (:באסה ש killergo עדיין לא קיבל ריסוק הייטרי על הסטאפ שלו אולי בסרטון הבא,😀
הייפר איקס ,❤
הייפר איקס ,😍
אני הייתי רוצה אחד כזה,😍
וואו סרטון מטורף כל הכבוד!,🤗
וואו סרטון מטורף כל הכבוד!,❤
שיהיה שבת שלום ומבורך לכולם ,💙
איזה מארז יפהההה ,😍
סופסוף סקירה על ה3070!אוהב אותכם ימלכים,❤
תתחדשו על הלוגו החדש! נראה אש,🔥
תתחדשו על הלוגו החדש! נראה אש,🥰
״תגובה מגניבה״,😎
המאווררים של הקירור מים נמצאים מעל המארז או שאני מדמיין? ,🤣
המאווררים של הקירור מים נמצאים מעל המארז או שאני מדמיין? ,😂
אוקיי המחשב הזה יכול להריץ סיבר פאנק זה מחשב שיכול להריץ דום איטרנל ,😅
אוקיי המחשב הזה יכול להריץ סיבר פאנק זה מחשב שיכול להריץ דום איטרנל ,✌️
אני רוצה מחשב נייח גיימינגאני כל החיים עם לפטופים גרועים בחיים לא היה לי מחשב גיימינג,😪
איזה סוג לוח אם אתה ממליץ ?בבקשה תענה ,😔
איזה סוג לוח אם אתה ממליץ ?בבקשה תענה ,🥺
יש לי z490 ,😂
רק עכשיו גיליתי ששיחררתם את הוידאו לפני שבוע איזה דילייכל הסקודות למינהם שרצים שם זה כי אישתי עובדת ביבואן של סקודה ואאודי וכו׳את האוזניות החלפתי כבר עד ששיחררתם את הוידאו כמה זמן לקח לכם?? אגב החלפתי לאותו דגם כי זה זול וטובלגבי הכרטיס קול החיצוני והכבל יואסבי שמבצבץ מתחת למסך: אז הכבל זה בשביל מקלדת MIDI שאני עובד איתה בקיובייס כדי ליצור מוזיקה (מה אני מקשקש? לא פתחתי קיובייס כבר שנה) ולכן גם הכרטיס קול כדי להתעסק עם כל הפרוססיה של הסאונדוהתמונה זאת אישתי ואני תמונה שהיא הכינה לי קצת אחרי שהתחלנו לצאת לפני מיליון שנה,🤣
רק עכשיו גיליתי ששיחררתם את הוידאו לפני שבוע איזה דילייכל הסקודות למינהם שרצים שם זה כי אישתי עובדת ביבואן של סקודה ואאודי וכו׳את האוזניות החלפתי כבר עד ששיחררתם את הוידאו כמה זמן לקח לכם?? אגב החלפתי לאותו דגם כי זה זול וטובלגבי הכרטיס קול החיצוני והכבל יואסבי שמבצבץ מתחת למסך: אז הכבל זה בשביל מקלדת MIDI שאני עובד איתה בקיובייס כדי ליצור מוזיקה (מה אני מקשקש? לא פתחתי קיובייס כבר שנה) ולכן גם הכרטיס קול כדי להתעסק עם כל הפרוססיה של הסאונדוהתמונה זאת אישתי ואני תמונה שהיא הכינה לי קצת אחרי שהתחלנו לצאת לפני מיליון שנה,🙈
רק עכשיו גיליתי ששיחררתם את הוידאו לפני שבוע איזה דילייכל הסקודות למינהם שרצים שם זה כי אישתי עובדת ביבואן של סקודה ואאודי וכו׳את האוזניות החלפתי כבר עד ששיחררתם את הוידאו כמה זמן לקח לכם?? אגב החלפתי לאותו דגם כי זה זול וטובלגבי הכרטיס קול החיצוני והכבל יואסבי שמבצבץ מתחת למסך: אז הכבל זה בשביל מקלדת MIDI שאני עובד איתה בקיובייס כדי ליצור מוזיקה (מה אני מקשקש? לא פתחתי קיובייס כבר שנה) ולכן גם הכרטיס קול כדי להתעסק עם כל הפרוססיה של הסאונדוהתמונה זאת אישתי ואני תמונה שהיא הכינה לי קצת אחרי שהתחלנו לצאת לפני מיליון שנה,😄
תותחים אהבתי ,☀️
תותחים אהבתי ,😃
סרטון מצוין כרגיל,😁
וידאו מגניב לגמרי חיכתי כל כך הרבה זמן חחחחאני מקווה שפעם הבאה הסטאפ שלי יופיע ,🙌
אהבתי צ&#39;פרו את הסטאפ הכי נורא בפרס שייקל על סבלו,🙂
עכשיו נכנסתי לשרת ,😅
אלופים!! אהבתי ממש וחיכיתי לזה המון ,🤣
אלופים!! אהבתי ממש וחיכיתי לזה המון ,❤
אפשר הגרלה על 30 80 ???? בבקשהה,🙏
מעולה ליעד ועומריה ROG STRIX 3090 שלי בדרך,👍🏻
806 צפיות 14 תגובות ,🤔
אלוף ,🏆
הזקן של סנאקס לא יודע מה זה סקס,🐍
הזקן של סנאקס לא יודע מה זה סקס,🧔🏿‍♂️
הזקן של סנאקס לא יודע מה זה סקס,🔞
הזקן של סנאקס לא יודע מה זה סקס,❓
הזקן של סנאקס לא יודע מה זה סקס,🇵🇸
מלך,🤙
אני לא יכול הקול שלך שובר אותי   ,😂
מה זה האקדח שם?,😱
השאלה אם יש תמורה למחיר ? מחיר גבוהה הוא בסדר אם יש תמורה לדוגמא 2080ti או 1080ti מחיר מאוד דומה ואפילו יקרים יותר ממה שהצגת פה בכרטיס 6800 לא ראיתי ביצועיים שלו אני מניח שאתם בדקת אבל הייתי שמח לשמוע אם יש תמורה למחיר חוץ מ &quot; מקווים שיתאזנו המחירים ונקבל מחירים שפועיים בקרוב &quot; חוץ מזה סירטון מעולה כרגיל ,😊
סירטון טוב אבל כמה עולה המחשב ובאמת סירטון טוב אז תגיד לי טוב ,😆
הרגעתם אותי עם הכרטיס מסך הזמנתי ושמעתי כל מיני שמועות תודה רבה ,❤
פליז פליז תקראו לפלייסטיישן בשמו ולא &quot;סוני&quot; אחלה סרטון בלי קשר ,😎
אלוף ,🏆
לוח אם מעולה קניתי אותו ב TMS האלופים ,🍾
לוח אם מעולה קניתי אותו ב TMS האלופים ,🤙🏻
תודה רבה נהנתי מאוד ,😀
נייס תודהה יא תותחים!! ,🔥
ואו אהבתי מאוד את העיצוב של המקלדת גם כן אהבתי את זה ש HYPER X מייצרים סוויצים משל עצמם תאמת שלא ידעתי את זה ואתה חידשת לי את זה אז תודה לך נוכל! ,😉
מחכה כבר לסקירה של הgk61,😋
חולה עליכם,🤙🏻
אלוף ,👊🏽
האם מישהו כאן ממליץ לקנות מפרט מהחנות TMS בנתניה זה ממש חשוב לי התגובות כאן בתור אנשים שמבינים במחשבים וחנויות ,🙏🏿
אלוף ,👏
ועכשיו גם לא לקנות ?,🤨
נשאר לי רק לחלום על מפלצת כזאת,🙄
שמע אחי סרטוו פצצהאבל אני צופה במאוור של המעבד והמצלמה לא מעבדת אותו הייטב,😁
מה זה המקלדת הזאת מה השם,😱
אלוף ,❤️
מצחיק שהמחיר של שתי היחידות זהה בארץ אבל בחול יש יש בינהם הבדל של 100 דולר חזק שלךבכל מקרה הבדל של בערך 800 שקל ממחיר בחול אז מבאס,😂
רק מחכה לזה כל פעם מדהים,👍
Amd עדיף מהדור הראשון ואני מסבירקניתי את ה1600x 6 ליבות בכלום כסף לאומת אינטלכל המערכת חסכתי כסף עברתי למסך 4 קי כרטיס מסך1080ti (דילגתי על הבולשיט של סידרה 20xx)המחשב מריץ וינדוס ותוכנות על אס אס די של סמסונגמשחקים על nvme של סמסונגויש עוד כונן של 2 טרה לשאר שטויותהבנתם שמשחקים 4k המעבד לא באמת כזה קריטידרך אגב ה3090 יהיה בערך 15 אחוז יותר חזק מה80 וענק כך שעדיף שלא אבל זה אני אומר,😎
איזה שילוב ליגהההה שבמקרה יש לי בדיוק כזה10600k על z490 vision gבהחלט אחד הלוחות החזקים והיפים שראיתי שמסוגל אפילו להחזיק 10900k עם אוברקלוקאבל עדיין קצת יקר,🤔
אחלה וידאו ממש מרשיםעכשיו אני בוכה שקניתי 2080 super ,😂
אחלה וידאו ממש מרשיםעכשיו אני בוכה שקניתי 2080 super ,😑
כך הכבוד שמישהו מסדר הכל כל הכבוד לכם ,👏
כך הכבוד שמישהו מסדר הכל כל הכבוד לכם ,🔥
חשדתי כבר בטמנייל ליעד תמשיך ככה אחלה וידאו באמת,🤔
חשדתי כבר בטמנייל ליעד תמשיך ככה אחלה וידאו באמת,😂
חשדתי כבר בטמנייל ליעד תמשיך ככה אחלה וידאו באמת,👍
חשדתי כבר בטמנייל ליעד תמשיך ככה אחלה וידאו באמת,😎
הבדיחה בהתחלה כל כך קרינג&#39; ,😉
תמשיכו ככה! רמה גבוהה עומר יחנון,🤙🏼
וואלה לחצתי על כל הכפתורים ,😊
אם מחברים את הכבל מהמקלדת למחשב אז המקלדת עובדת במצב חוטי או שזה רק מטעין את המקלדת?אשמח לתשובה,🙃
וואלה סחטיין על העדכונים כרטיסי המסך החדשים נשמעים פסיכיים 3090 וואו איזה התקדמותכל הכבוד אחלה וידאו ,✌
סרטון נדיר ,❤️
תודה רבה על האירוח הדאגה והאכפתיות אוהב אותך אח!,❤️
פשיי קאלפוס עוד עוזר לנוכלים בגילו כבוד חברה,👏
היי חברים! אני אלון ופתחתי ערוץ חדש החלום שלי הוא להגיע ל1000 סאבים ואני רחוק אבל אני צריך את עזרתכם תכנסו לערוץ ובבקשה אם תאוהבו או תרצו לעזור לי להגיעה למטרה שלי תתנוסאב אני משקיעה בלייבים כול יום מקווה שתקחו לתשומת לבכם תודה!!,❤
כל כך הרבה זמן הוא מטפח באבק בפנים הוא הגיע לרמה באמת גבוהה סחתיין  סירטון מעולה btw,🤭
פחחח שנה לא ניקה את המחשב? כל שנה להחליף משחה טרמית? חובבנים יש לי פה מחשבים מלאים באבק עור מת ושערות זקן ג׳ינג׳יות שלא נוקו מעולם והטמפ׳? אש! רגע ,🤔
סרטון טוב ⁦⁩ מי זה פה גבוהה חזק!!,👍
סרטון טוב ⁦⁩ מי זה פה גבוהה חזק!!,♥️
סרטון טוב ⁦⁩ מי זה פה גבוהה חזק!!,👑
גבוה חזק שולט,🤟
עריכה מדהימה משו יש לנקות פעם בחודשיים!!! או חודש,🤣
עריכה מדהימה משו יש לנקות פעם בחודשיים!!! או חודש,🔥
וואלה מדהים כרגילאני חושב שאם יהיה לי מחשב חדש אני עובר ל AMD ,😎
תודה ,👌🏽
כל הכבוד ,👍
וואלה באמת מעניין מה שהבאתם פה #אלופיםכרגיל ,😃
שלום אני גר בצפון הארץ קרית שמונה ורוצה להרכיב גם מחשב כזה לילד אך מגיעים אלכם בבקשה רוצה לעשות הפתעה לבר מיצווה שלא נהנה מאוד ליצפות בסירטונים שלכם ,🥇
שלום אני גר בצפון הארץ קרית שמונה ורוצה להרכיב גם מחשב כזה לילד אך מגיעים אלכם בבקשה רוצה לעשות הפתעה לבר מיצווה שלא נהנה מאוד ליצפות בסירטונים שלכם ,👏
שלום אני גר בצפון הארץ קרית שמונה ורוצה להרכיב גם מחשב כזה לילד אך מגיעים אלכם בבקשה רוצה לעשות הפתעה לבר מיצווה שלא נהנה מאוד ליצפות בסירטונים שלכם ,👍
שלום אני גר בצפון הארץ קרית שמונה ורוצה להרכיב גם מחשב כזה לילד אך מגיעים אלכם בבקשה רוצה לעשות הפתעה לבר מיצווה שלא נהנה מאוד ליצפות בסירטונים שלכם ,❤
אחלה וידאו ממש אהבתי את ההרכבהאם אפשר לדכת מאיפה המארז וכמה עולה או פשוט אם אפשר לשלוח קישור ,❤
אחלה וידאו ממש אהבתי את ההרכבהאם אפשר לדכת מאיפה המארז וכמה עולה או פשוט אם אפשר לשלוח קישור ,😁
הכבלים ,😍
ימלכים,👏
סירטון טוב תמשיחו ,🙂
דווקא ממש אהבתי את הקטע תמשיכו הלאה תותחים ,🙌
